MsgID,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,MsgBody,vader_sentiment,roberta_sentiment
'kymbdqp',0.0,0.423,0.577,0.6249,0.028855903074145317,0.34776419401168823,0.6233799457550049,great ditch router though,Positive,Positive
'kymbgba',0.333,0.667,0.0,-0.128,0.10449223220348358,0.7739240527153015,0.1215837299823761,aware oneweb venture ironic,Negative,Neutral
'kymbyta',0.0,1.0,0.0,0.0,0.191848486661911,0.6287320256233215,0.17941954731941223,date jan,Neutral,Neutral
'kymc49a',0.0,0.649,0.351,0.4019,0.01165460143238306,0.7531775832176208,0.23516777157783508,birthday feb party router since day,Positive,Neutral
'kymd1v5',0.116,0.817,0.066,-0.5574,0.6276775598526001,0.34743109345436096,0.024891365319490433,low bandwidth incredibly unreliable base space weather aka activity sun actual weather even crazy things like volcanic activity use world war ii global communication available time beside undersea cable besides short hop english channel wasnt practical cable lay ship wartime even plenty cable put prewar years shortwave travel atmosphere speed light air im curious limitations overcome application need high bandwidth beyond send market index,Negative,Negative
'kyme185',0.0,1.0,0.0,0.0,0.10437694936990738,0.784529983997345,0.11109314113855362,exist call microcenter,Neutral,Neutral
'kyme29j',0.062,0.881,0.057,-0.0516,0.2876500189304352,0.6677619814872742,0.044588059186935425,starlink traffic brazil go two pop brazil brazil filter traffic require starlink use laser link move traffic away need another constellation filter traffic apply countries point unable provide mbps everywhere us criticize starlink highlight tiny capacity satellite internet provide,Negative,Neutral
'kyme2i9',0.0,0.76,0.24,0.802,0.01483194436877966,0.17069870233535767,0.8144693374633789,stuff looove technical insights like heck rout protocol work use anything need time settle since change pretty quickly sound like mostly somehow settle quickest first available path grind traffic,Positive,Positive
'kymel0z',0.0,0.825,0.175,0.5574,0.07510010898113251,0.6524385213851929,0.2724614143371582,many many case starlink supprt respond within hours ship complete replacement kit many us positive experience never hear,Positive,Neutral
'kymeo53',0.0,0.385,0.615,0.1531,0.3547707796096802,0.5467036366462708,0.09852562844753265,solid issue,Positive,Neutral
'kymhw4t',0.1,0.788,0.112,0.1531,0.29628607630729675,0.4992523193359375,0.20446163415908813,use microscope look cable end go dishy mush bend pin everything happen assume slight movement wind ect cause say heater cause anyhow hope dishy end good mess order new cable along new router case something get burn cant wait another shipment case damn cdn pesos,Positive,Neutral
'kymix62',0.063,0.843,0.094,0.1531,0.10510391741991043,0.724706768989563,0.1701892912387848,consider since starlink quietly bump weather resistance rat https generation kickstand kit mean totally submerge one meter water long minutes potential damage significant improvement cable connector reliability weather condition perhaps buy followup starlink get back run sell starlink items recently sell ebay https limit search items,Positive,Neutral
'kymlosq',0.202,0.405,0.393,0.5106,0.41542086005210876,0.4850681722164154,0.09951099008321762,great minor hiccup release bad firmware recent issue party routers,Positive,Neutral
'kymlucs',0.0,0.718,0.282,0.6705,0.031173110008239746,0.6774361729621887,0.29139065742492676,must clear view sky get app find spot obstructions good spot starlink wilk work get up,Positive,Neutral
'kymmaz6',0.085,0.846,0.07,-0.1027,0.02954602986574173,0.5716567039489746,0.39879724383354187,practically unlimited bandwidth fiber milliseconds later shortwave need send bite time critical information example could pick one gigabytes worth predictions send ahead time milliseconds prior,Negative,Neutral
'kymmkuk',0.085,0.716,0.199,0.9853,0.14878253638744354,0.6861016750335693,0.1651158481836319,rural reasonable terrestrial options internet starlink huge many us amaze gain access technology often viable choices pleasantly impress overall performance starlink dish coordinate phase array use small antennas create need track one small satellite move across sky kilometers per hour kilometres overhead nearly instantaneously switch next available satellite technology amaze uptime surprisingly reliable number daily report network statistics mainly occasional slight glitch signal swap satellite occasionally encounter obstacle generally noticeable typical internet usage however cause sufficient latency annoy competitive gamer snow rarely problem feature engage rain may cause short outage speed vary considerably valiantly track one low earth orbit satellite switch next general good stop bother constant speed test generally issue even noticeable latency generally well vastly superior internet click location webpage https select display download speed upload speed latency metrics indicate range percentile real user data plan peak local hours mean probability experience result peak period closer probability lower demand periods speed often percentile contract sign hard soft data cap throttle starlink reserve right curtail extremely excessive data usage customer support limit submission support ticket describe symptoms trouble support appear limit staff response ideal generally reasonably quick responsive often result replacement items send free charge investigate sufficiently clear view satellite paths load starlink app follow check obstructions tool within app determine reasonably location disappoint return hardware within days refund hardware price starlink term service also state timely return starlink kit also refund first service fee,Positive,Neutral
'kymmmd1',0.106,0.839,0.055,-0.3182,0.0700703114271164,0.8911389112472534,0.03879076614975929,guess simple similar hole tree north carolina mountains starlink flag pole flagpole adapter starlink fit flagpole dish locate necessary satellite hole say could disturbance signal every minutes see hiccup signal performance three months use internet tv access dish lower flagpole grind,Negative,Neutral
'kymmpe6',0.0,0.828,0.172,0.3612,0.19896841049194336,0.7335742712020874,0.06745735555887222,thank need get complicate wire systems set case rip plug wall socket head,Positive,Neutral
'kymmwl1',0.062,0.647,0.291,0.8481,0.03205278888344765,0.329664021730423,0.6382831931114197,happy hear motorhome depend entirely verizon hotspot internet speed usually superior starlink depend signal strength also access gudp grandfathered unlimited data plan use whatever want without deprioritization etc get difficult keep,Positive,Positive
'kymncuz',0.0,1.0,0.0,0.0,0.2620425522327423,0.6995900869369507,0.03836731240153313,factory router seem limit range least place,Neutral,Neutral
'kymne3k',0.104,0.711,0.186,0.2668,0.779207706451416,0.213506817817688,0.0072854976169764996,walk starlink router power say doesnt work hand one obviously cant test store specifically access extend warranty im interest hear procedure,Positive,Negative
'kymoa2y',0.141,0.571,0.288,0.7096,0.14331679046154022,0.31188517808914185,0.5447980165481567,great course like another say get app check obstructions coverage much use fine starlink quite reliable us course always problems pretty rare return undamaged full refund within days unacceptable,Positive,Positive
'kympzpr',0.0,0.202,0.798,0.7845,0.0031703708227723837,0.04489517584443092,0.9519344568252563,wonderful surprise things turn well,Positive,Positive
'kymq7iz',0.0,0.446,0.554,0.7351,0.009751016274094582,0.24059098958969116,0.7496579885482788,removal useful info http still go strong,Positive,Positive
'kymqyzq',0.0,1.0,0.0,0.0,0.07214028388261795,0.8125804662704468,0.11527928709983826,app work without purchase login,Neutral,Neutral
'kymr1hk',0.0,0.802,0.198,0.5719,0.012201561592519283,0.19992929697036743,0.7878690958023071,answer question itll cost plus mount options front plus per month youll install get good open view sky itll work fine,Positive,Positive
'kymrsd2',0.0,1.0,0.0,0.0,0.27758342027664185,0.6957693696022034,0.02664727158844471,obstruction test account order sl test,Neutral,Neutral
'kymru28',0.0,1.0,0.0,0.0,0.10898991674184799,0.8196460604667664,0.07136405259370804,sky scan buy mine,Neutral,Neutral
'kymrxri',0.162,0.838,0.0,-0.4767,0.10988333076238632,0.4967421591281891,0.39337456226348877,beta tester still rock go sad day need replace go get rest yard build internet quit soon,Negative,Neutral
'kymsykb',0.0,0.455,0.545,0.7184,0.2886055111885071,0.6179074048995972,0.09348711371421814,billionaire borrow even help think experiment free,Positive,Neutral
'kymtpd8',0.227,0.773,0.0,-0.6801,0.773298442363739,0.21813492476940155,0.008566590026021004,hasnt exactly prove politically neutral actor seem think player international stage level unreliability would absolutely unacceptable world power design critical infrastructure,Negative,Negative
'kymvz18',0.278,0.722,0.0,-0.4019,0.6985072493553162,0.28084829449653625,0.020644450560212135,think try thing face issue delivery big problem,Negative,Negative
'kymy4vq',0.0,1.0,0.0,0.0,0.7459254860877991,0.24423626065254211,0.009838265366852283,cloudy choctaw land charge truck might bust,Neutral,Negative
'kymyj8m',0.0,1.0,0.0,0.0,0.0443350113928318,0.8790127635002136,0.0766521543264389,think bond do via vpn,Neutral,Neutral
'kymz6kz',0.123,0.787,0.089,-0.1531,0.19579997658729553,0.7485076189041138,0.055692411959171295,aws location office kenya joburg london zscaler awful think lagos close despite traffic kenya nigera rout via marsellie best often via london nairobi london via starlink would theory rtt rather currently get via fibre nairobi lagos rather sadly starlink symmetrical,Negative,Neutral
'kymzk5c',0.213,0.605,0.182,0.1346,0.1476956158876419,0.7637390494346619,0.08856537938117981,need send yes maybe bits stock ticker information low bandwidth doesnt matter,Positive,Neutral
'kymzvk9',0.0,1.0,0.0,0.0,0.25000783801078796,0.6624276041984558,0.08756459504365921,far less complex nntp use,Neutral,Neutral
'kyn14t0',0.0,0.789,0.211,0.34,0.11992627382278442,0.8070536255836487,0.07302006334066391,sun play peekaboo south idabel ive get finger toe cross,Positive,Neutral
'kyn1urb',0.036,0.664,0.3,0.9382,0.24716037511825562,0.6031810641288757,0.14965862035751343,like post last month https want make version show huge disparity starlinks vs everything else data visuals https https full disclosure free tool amaze spacex also kind crazy unprepared lot people huge uptick satellite government add quickly find way add satellite number https lot tool still try get update cant load new data,Positive,Neutral
'kyn2b86',0.0,0.932,0.068,0.6597,0.07106427103281021,0.8800145983695984,0.04892104119062424,usually four ways obtain ip address static ip address dhcp address almost every router available purchase use dhcp default work give lease every certain range set either manufacturer user lease usually set hours default router dhcp server end lease period send arp request associate hardware address assign still device correspond respond arp request dhcp server router renew lease ip address configure otherwise otherwise device respond arp request lease expire grab new device join network devices also remember assign lease periods hence certain devices network ip computers ip address could reassign new device assign new,Positive,Neutral
'kyn2b86',0.0,0.932,0.068,0.6597,0.07106427103281021,0.8800145983695984,0.04892104119062424,usually four ways obtain ip address ê static ip address ê dhcp address ê almost every router available purchase use dhcp default work give lease every certain range set either manufacturer lease usually set hours default router dhcp server end lease period send arp request associate hardware address assign still device correspond respond arp request dhcp server router renew lease ip address configure otherwise device respond arp request lease expire grab new device join devices also remember assign lease periods hence certain devices network ip computers ip address could reassign new device assign new,Positive,Neutral
'kyn2cxr',0.0,0.864,0.136,0.5994,0.03724324703216553,0.8630931973457336,0.09966352581977844,need set static address lan sure starlink router capable basically every time router reboot dhcp pool reset devices boot request new address another option could try set ip address printer always get address,Positive,Neutral
'kyn4eeq',0.0,0.855,0.145,0.5267,0.31617027521133423,0.6245034337043762,0.05932627618312836,expand mean take everything remediate symptoms see go roll reboot cant get ip address devices orbi talk fix reboot starlink system well orbi use starlink router addition orbi,Positive,Neutral
'kyn5miv',0.0,0.794,0.206,0.0772,0.2579789459705353,0.7047924995422363,0.037228502333164215,gon na remove gear want connectivity,Positive,Neutral
'kyn6syh',0.027,0.667,0.306,0.9213,0.05688538774847984,0.5508428812026978,0.3922716975212097,markup pay rocket ship lol dont know really rip agree ethernet port include router like every network device world happen find one use online definitely buy cheaper im sure see price high though canada canadian dollars ship plus tax though like,Positive,Neutral
'kyn7b07',0.077,0.837,0.086,0.0679,0.7384056448936462,0.24459399282932281,0.01700030453503132,thing dont like image big satellite compare earth nothing really without make difficult possibly impossible see type examples starlink sit roughly size medium size city,Positive,Negative
'kyn7x3j',0.0,0.69,0.31,0.8402,0.015263469889760017,0.1661098301410675,0.8186267018318176,get feel tased bring airport look like try bring plane otherwise look cool love portable design encase everything one unit affect speed connectivity,Positive,Positive
'kyn8cey',0.215,0.577,0.208,-0.0201,0.8428327441215515,0.14408917725086212,0.013078016228973866,starlink logo thats kinda annoy really like local portal,Neutral,Negative
'kyn9vqx',0.094,0.906,0.0,-0.2023,0.08083122223615646,0.8000781536102295,0.11909069865942001,enough make bigger exact concern originals much scale https https bite hard see,Negative,Neutral
'kyn9vqx',0.094,0.906,0.0,-0.2023,0.08083122223615646,0.8000781536102295,0.11909069865942001,enough make bigger exact concern originals much scale https https bite hard edit space really big dot move around intersect fashion hard convey still picture crowd especially dot scale,Negative,Neutral
'kyna2vq',0.0,0.588,0.412,0.2732,0.08233308792114258,0.8032694458961487,0.11439750343561172,still wait well,Positive,Neutral
'kyna2vq',0.0,0.588,0.412,0.2732,0.08233308792114258,0.8032694458961487,0.11439750343561172,iõm still wait well,Positive,Neutral
'kynfhxa',0.409,0.427,0.165,-0.6124,0.9514145851135254,0.04449431598186493,0.004091104958206415,billionaire stupid ask sell service russia clearly average average idiot,Negative,Negative
'kynftn3',0.0,0.312,0.688,0.765,0.0465991385281086,0.5197131633758545,0.4336877167224884,aware free money free money,Positive,Neutral
'kynftn3',0.0,0.312,0.688,0.765,0.0465991385281086,0.5197131633758545,0.4336877167224884,aware free money free money,Positive,Neutral
'kyng592',0.0,1.0,0.0,0.0,0.06697376817464828,0.9067001938819885,0.026326017454266548,would purchase country available account base country would use subscription use country,Neutral,Neutral
'kynjmej',0.0,0.732,0.268,0.8126,0.006559155881404877,0.16141636669635773,0.8320244550704956,mast certainly make huge difference use tripod telescope mast https https work perfect box gen add stainless steel tube starlink pipe adapter retrofit gen https https,Positive,Positive
'kynkkvf',0.0,0.795,0.205,0.8317,0.20775969326496124,0.7090416550636292,0.08319869637489319,post identify community need moderator review temporarily remove moderator review please dont panic message moderators immediately may take hours view post havent hear us within hours may message mods link thank understand bot action perform automatically please contact moderators subreddit question concern,Positive,Neutral
'kynklw6',0.0,0.833,0.167,0.9274,0.0324428491294384,0.7393048405647278,0.22825230658054352,countries confirm work unofficial starlink service https kit successfully activate plan nearby country starlink actively serve https set kit new country confirm work unofficial starlink service https continue enjoy mobile service maintain bill payments original country require valid local address officially serve country address deem valid acceptable method payment local currency actively serve county many workarounds https successful starlink mobile roam topic https state mobile service plan available land use within service require land use another continent continents map https,Positive,Neutral
'kynklw6',0.0,0.833,0.167,0.9274,0.0324428491294384,0.7393048405647278,0.22825230658054352,countries confirm work unofficial starlink service https ê kit successfully activate plan ôhome addressõ nearby country starlink actively serve https set kit new country confirm work unofficial starlink service https continue enjoy mobile service maintain bill payments original country ê require valid local address officially serve country address deem valid acceptable method payment local currency actively serve county ê many ôcreativeõ workarounds https starlink mobile roam topic https state òregional mobile service plan available land use within continentó ê service require land use another starlinksõ continents map https,Positive,Neutral
'kynkoay',0.271,0.508,0.22,-0.1531,0.5278084874153137,0.45463645458221436,0.01755508966743946,post remove violate rule post clear link starlink,Negative,Negative
'kynlxj5',0.084,0.792,0.124,0.1797,0.44255733489990234,0.5153278112411499,0.04211479052901268,absolutely worth dont want add bulk inverter big starlink power supply https https vs https https,Positive,Neutral
'kyno0i0',0.0,0.629,0.371,0.6486,0.5118404626846313,0.4399539828300476,0.048205528408288956,image like add fuel soon wont able see sun brigade lol,Positive,Negative
'kyno3z8',0.0,1.0,0.0,0.0,0.1637716442346573,0.7892033457756042,0.04702502116560936,find issue netgear orbi orbi nothing issue year look change gen starlink,Neutral,Neutral
'kynocsd',0.102,0.508,0.391,0.7717,0.13351286947727203,0.4216975271701813,0.4447895884513855,great job let alone properly balance connections put asus back fantastic,Positive,Positive
'kynocsd',0.102,0.508,0.391,0.7717,0.13351286947727203,0.4216975271701813,0.4447895884513855,didnõt great job let alone properly balance connections iõve put asus back fantastic,Positive,Positive
'kynoj55',0.0,1.0,0.0,0.0,0.268986314535141,0.644944429397583,0.0860692709684372,asus product use,Neutral,Neutral
'kynowd0',0.0,1.0,0.0,0.0,0.2864146828651428,0.6864699721336365,0.027115387842059135,strip use without articulation,Neutral,Neutral
'kynowd0',0.0,1.0,0.0,0.0,0.2864146828651428,0.6864699721336365,0.027115387842059135,strip use without articulation ê edit research,Neutral,Neutral
'kynp40r',0.0,1.0,0.0,0.0,0.2009691596031189,0.6456311345100403,0.15339972078800201,attitude,Neutral,Neutral
'kynq586',0.161,0.706,0.133,-0.2732,0.805198073387146,0.18352660536766052,0.01127532310783863,take mean every device stop work although sl connect bridge mode orbi connect reboot orbi alone reboot sl orbi unplug plug different order include unmanaged switch nothing work know double nat honestly drop without bridge mode also frustrate think orbi would straight plug play w sl hours research find need unmanaged switch even talk sl netgear customer support useless originally set clue,Negative,Negative
'kynq586',0.161,0.706,0.133,-0.2732,0.805198073387146,0.18352660536766052,0.01127532310783863,take mean every device stop work although myê sl connect bridge mode orbi connect reboot orbi alone reboot sl orbi unplug plug different order include unmanaged switch nothing know double nat honestly drop without bridge mode ê itõs also frustrate think orbi would straight plug play w sl hours research find need unmanaged switch even talk sl ê netgear customer support useless originally set clue,Negative,Negative
'kynqgxq',0.0,0.882,0.118,0.4215,0.17231003940105438,0.7648602724075317,0.06282967329025269,go factory reset back orbi set new detect old network name sometimes devices detect pick work others instead true factory reset,Positive,Neutral
'kynqgxq',0.0,0.882,0.118,0.4215,0.17231003940105438,0.7648602724075317,0.06282967329025269,go factory reset back orbi set new detect old network name sometimes devices detect pick work others wonõt instead true factory reset,Positive,Neutral
'kynr84n',0.083,0.706,0.212,0.509,0.017771434038877487,0.21388518810272217,0.7683433294296265,know thank also new river think switch starlink tmobile internet nothing issue along full days without internet sound like would good,Positive,Positive
'kynrd2j',0.0,1.0,0.0,0.0,0.011323023587465286,0.578302800655365,0.4103742241859436,look asus ai exactly connections go right mind ask picture could show back starlink asus,Neutral,Neutral
'kynrd2j',0.0,1.0,0.0,0.0,0.011323023587465286,0.578302800655365,0.4103742241859436,look asus ai exactly connections go right donõt mind ask picture could show back starlink asus,Neutral,Neutral
'kynrf43',0.0,0.756,0.244,0.4404,0.016231393441557884,0.4475826621055603,0.5361859202384949,sometimes even work better flat https modify flat car mount,Positive,Positive
'kynrf43',0.0,0.756,0.244,0.4404,0.016231393441557884,0.4475826621055603,0.5361859202384949,sometimes even work better flat https modify flat car mount,Positive,Positive
'kynrgqs',0.0,1.0,0.0,0.0,0.044055622071027756,0.9050453305244446,0.05089905485510826,bridge mode use starlink router asus router despite double nat,Neutral,Neutral
'kynryy6',0.125,0.65,0.225,0.25,0.5642202496528625,0.4181765913963318,0.017603101208806038,outage line cgarts look unstable need consider remove adapters replugging cable make sure power supply stable,Positive,Negative
'kynryy6',0.125,0.65,0.225,0.25,0.5642202496528625,0.4181765913963318,0.017603101208806038,outage line chart look unstable need consider remove adapters replugging cable make sure power supply stable,Positive,Negative
'kyns36y',0.0,0.798,0.202,0.5106,0.004105949774384499,0.23872055113315582,0.7571735382080078,gen dish install day still go strong northern california replace dsl freshtomato asus router,Positive,Positive
'kyns396',1.0,0.0,0.0,-0.2263,0.7355014085769653,0.22862538695335388,0.03587329387664795,sneaky,Negative,Negative
'kyns5g6',0.0,1.0,0.0,0.0,0.03293822705745697,0.6197749376296997,0.3472869098186493,model ai compatible family,Neutral,Neutral
'kynsai6',0.0,0.588,0.412,0.4215,0.0027448823675513268,0.060221269726753235,0.9370338320732117,thats nice ping gen location,Positive,Positive
'kynu2u0',0.0,1.0,0.0,0.0,0.739766538143158,0.24431511759757996,0.015918293967843056,would unspeakable things latency,Neutral,Negative
'kynwwhp',0.0,1.0,0.0,0.0,0.10723370313644409,0.8189917206764221,0.07377465069293976,vpn service aws,Neutral,Neutral
'kynxdrl',0.151,0.72,0.129,0.0562,0.37056198716163635,0.5603559613227844,0.06908204406499863,screeners see ive travel often weird electrical items im surprise infrequently ask look stuff usually screener make weird face get bag second later realize none dangerous send easily spot difference starlink,Positive,Neutral
'kynxj92',0.0,1.0,0.0,0.0,0.6222679018974304,0.36581405997276306,0.011918071657419205,think owner face issue slow dowload speed outage,Neutral,Negative
'kynyg1h',0.0,1.0,0.0,0.0,0.07879356294870377,0.7546637058258057,0.1665426790714264,need show world,Neutral,Neutral
'kynyrdt',0.259,0.741,0.0,-0.2732,0.021490072831511497,0.8631938695907593,0.1153160110116005,normal starlink mine low high consistently around,Negative,Neutral
'kynz06o',0.0,0.803,0.197,0.4019,0.2840653955936432,0.6361883878707886,0.07974618673324585,wish normal im constantly spike ms every minutes always rate prob always,Positive,Neutral
'kynz9m3',0.0,0.865,0.135,0.6808,0.01515614241361618,0.3559724688529968,0.6288713812828064,see much faster actually true data travel faster space fiber still go true point point connection data rout numerous satellite travel one continent add small amount latency per satellite course also latency travel grind station satellite vice versa,Positive,Positive
'kynzafx',0.057,0.822,0.121,0.4215,0.11805858463048935,0.5802798271179199,0.30166158080101013,last major electrical item ship airport ton ethernet cable massive network project old client security rip box apart check every last cable throw back send everything tangle mess box longer useable afterwards long time ago though maybe get better,Positive,Neutral
'kyo0ft7',0.0,1.0,0.0,0.0,0.02292417176067829,0.46675044298171997,0.5103254318237305,customer mine constantly sooo allure,Neutral,Positive
'kyo0nmv',0.0,0.57,0.43,0.8689,0.0041123079136013985,0.13444966077804565,0.8614380359649658,consider lucky use around january go great speed also drastically improve get august,Positive,Positive
'kyo0nmv',0.0,0.57,0.43,0.8689,0.0041123079136013985,0.13444966077804565,0.8614380359649658,iõll consider lucky use around january go iõm itõs great speed also drastically improve get august,Positive,Positive
'kyo0o5x',0.219,0.781,0.0,-0.7096,0.18659543991088867,0.7703410983085632,0.04306339845061302,try set exact method show seamless failovers already although part see loss minute window also hop lead false ban call,Negative,Neutral
'kyo0o5x',0.219,0.781,0.0,-0.7096,0.18659543991088867,0.7703410983085632,0.04306339845061302,iõm try set exact method show seamless failovers iõm already although part see loss minute window also hop lead false ban call dutyé,Negative,Neutral
'kyo3bmv',0.0,0.646,0.354,0.8519,0.01947905123233795,0.7742418646812439,0.20627908408641815,turn touch go mins start totality cloud clear get watch minutes totality cloud move back pretty much stay cloudy amaze,Positive,Neutral
'kyo4bm7',0.0,0.577,0.423,0.9319,0.009341525845229626,0.07054416835308075,0.9201143383979797,crowd didnt get nearly bad predict starlink work great lucked cloud move way min start totality get see minutes totality move back awesome,Positive,Positive
'kyo5qde',0.152,0.491,0.357,0.5574,0.04334552213549614,0.7166221737861633,0.2400323450565338,use four starlink connections business pretty much look like sure unhealthy appear normal starlink x years,Positive,Neutral
'kyo619n',0.0,0.599,0.401,0.8271,0.023135967552661896,0.5022804737091064,0.47458353638648987,wow ok thats likely due anything relate starlink id work netgear support nothing factory reset often,Positive,Neutral
'kyo67wy',0.0,0.81,0.19,0.4576,0.006925680674612522,0.2898285984992981,0.7032456994056702,use primary starlink bypass mode node connect quite well bridge routers rare time need reboot router part solid https,Positive,Positive
'kyo67wy',0.0,0.81,0.19,0.4576,0.006925680674612522,0.2898285984992981,0.7032456994056702,use primary starlink bypass mode node connect quite well bridge routers rare time need reboot router part solid https,Positive,Positive
'kyo6y2o',0.0,0.921,0.079,0.2411,0.0904296487569809,0.7874738574028015,0.122096486389637,long long time use sort remote desktop software routinely manipulate data mysql rds instance access ssh tunnel instance responses query dont seem noticeable delay,Positive,Neutral
'kyo80qk',0.061,0.763,0.176,0.6705,0.027024421840906143,0.20575125515460968,0.7672243118286133,know starlink starlink network still visible connect everything run great phone tv powerful enough go far enough use without use mesh network unfortunately buy orbi directly netgear october cover anything,Positive,Positive
'kyo80qk',0.061,0.763,0.176,0.6705,0.027024421840906143,0.20575125515460968,0.7672243118286133,know itõs starlink starlink network still visible connect everything run great phone tv itõs powerful enough doesnõt go far enough use without use mesh network unfortunately buy orbi directly netgear october cover anything,Positive,Positive
'kyoa0c7',0.0,0.817,0.183,0.8519,0.06771258264780045,0.7620280981063843,0.17025932669639587,nice write ip address assignment one correction dhcp lease renewal dhcp lease renew client remain lease renew lease expire device renew lease expiration dhcp servers dont poll devices see still alive however implementations windows dhcp server ping ip confirmation assign sure use,Positive,Neutral
'kyoa0c7',0.0,0.817,0.183,0.8519,0.06771258264780045,0.7620280981063843,0.17025932669639587,nice write ip address one correction dhcp lease dhcp lease renew client remain lease lease expire device renew lease dhcp servers dont poll devices see still alive ê however implementations windows dhcp server ping ip confirmation assign sure also uncommon dhcp client send arp request confirm ip use accept dhcp offer,Positive,Neutral
'kyoadfr',0.0,0.859,0.141,0.2023,0.07724960893392563,0.8478908538818359,0.07485950738191605,think bank massive amount satellite orbit longer need fine tune dish longer,Positive,Neutral
'kyoc9x7',0.069,0.747,0.184,0.8727,0.07388848811388016,0.5468943119049072,0.3792172074317932,practically unlimited bandwidth completely miss unreliability transmission capacity good enough perform task work effectively penny pinch brokerage firm may good enough competitors use starlink wipe tear make big move instead get arbitrage miss penny pinch brokerage firm also something ask none competitors go admit make sort investment harden grind station mere consumer mcdishy terminals starlink would legitimately consider trade secret assure happen regardless friend suggest need,Positive,Neutral
'kyocj3o',0.091,0.909,0.0,-0.2732,0.10260413587093353,0.7676264643669128,0.129769429564476,normal arent many starlink pop africa one nigeria zambia far hence higher latency starlink look open point presence mozambique see latency drop,Negative,Neutral
'kyocrtq',0.0,0.727,0.273,0.9184,0.025640195235610008,0.18306401371955872,0.7912957668304443,thing give realize starlink much bufferbloat mean link less bandwidth still responsive would surprise little sustain bandwidth actually need online activities sensitive latency bandwidth web server service request outside specific need like large file video model latency jitter way important starlink really good get better,Positive,Positive
'kyocrtq',0.0,0.727,0.273,0.9184,0.025640195235610008,0.18306401371955872,0.7912957668304443,thing give realize starlink much bufferbloat mean link less bandwidth still responsive would surprise little sustain bandwidth actually need ê online activities sensitive latency bandwidth web server wonõt service request outside specific need like large file video model latency jitter way important starlink really good get better,Positive,Positive
'kyod833',0.0,1.0,0.0,0.0,0.11026430130004883,0.7094539999961853,0.18028168380260468,mini release,Neutral,Neutral
'kyodb1k',0.022,0.846,0.132,0.872,0.3270907998085022,0.5857536196708679,0.08715563267469406,rent spain bring router meter cable go satellite router power cable router satellite base flat surface want buy base adaptation tube brand starlink seem excessively expensive buy base clamp attach tube hook satellite aliexpress pretty good fortunately scar meter cable reach enough roof second floor window need drill wall place kind cap embellisher outer inner wall also aliexpress directly starlink go crazy sell remember correctly wifi arrive well everywhere room much comment second floor corner window live room obstructions second floor arrive enough firetv think buy second hand since seem rent separately seem absurd many people buy decide place rental option,Positive,Neutral
'kyodb1k',0.022,0.846,0.132,0.872,0.3270907998085022,0.5857536196708679,0.08715563267469406,rent spain bring router meter cable go satellite router power cable router satellite base flat surface want buy base adaptation tube brand starlink seem excessively expensive û buy base clamp attach tube hook satellite aliexpress û pretty fortunately scar meter cable reach enough roof second floor window need drill wall place kind cap embellisher outer inner wall also aliexpress û directly starlink go crazy sell û remember wifi arrive well everywhere room much comment second floor corner window live room obstructions second floor arrive enough firetv think buy second hand since seem rent separately seem absurd many people buy decide place rental option,Positive,Neutral
'kyoewab',0.105,0.721,0.174,0.4767,0.6843953132629395,0.29293209314346313,0.022672617807984352,worst thing configure router different password different network always allow separate use password allow modify network segment allow set fix ips mac deny seem like something expensive time dont let anything do watch videos tutorials seem let doesnt dont option download speed near router acceptable buy adapter connect router via warn come rental also cost apart seem like purchase tesla buy things piece,Positive,Negative
'kyoewab',0.105,0.721,0.174,0.4767,0.6843953132629395,0.29293209314346313,0.022672617807984352,worst thing configure router different password different network always allow separate use password allow modify network segment allow set fix ips mac deny seem like something expensive time dont let anything do watch videos tutorials seem let doesntê dont option download speed near router acceptable buy adapter connect router via warn come rental also cost apart seem like purchase tesla buy things piece,Positive,Negative
'kyof0bd',0.0,0.828,0.172,0.4019,0.5533828139305115,0.4232676327228546,0.023349592462182045,get see clearly totality couldnt get picture telescope couldnt lock onto sun due cloud,Positive,Negative
'kyof5od',0.0,0.766,0.234,0.9382,0.02168799750506878,0.29404452443122864,0.684267520904541,gen dish orbi work fine nothing ethernet cable however completely different setup difference generation aux ethernet port starlink router plug orbis wan port starlink router give orbi ip address space orbi hand ips space double nated still get pretty good speed iirc gen dish use special ethernet adapter neighbor help set didnt switch starlink router something unique orbi require switch,Positive,Positive
'kyofb1r',0.0,1.0,0.0,0.0,0.1630561798810959,0.7953729629516602,0.04157089814543724,high latency location infer laser link perhaps refer location https expect latency metrics metrics indicate range percentile real user data plan peak local hours example much africa starlink traffic rout via lagos nigeria starlink pop connect network,Neutral,Neutral
'kyofb1r',0.0,1.0,0.0,0.0,0.1630561798810959,0.7953729629516602,0.04157089814543724,high latency location infer laser ê perhaps refer location https expect latency metrics indicate range percentile real user data òstandardó plan peak local hours ê example much africa starlink traffic rout via lagos nigeria starlink pop connect network,Neutral,Neutral
'kyofcsz',0.0,1.0,0.0,0.0,0.22405822575092316,0.5055260062217712,0.270415723323822,available,Neutral,Neutral
'kyofumy',0.211,0.789,0.0,-0.1531,0.5034263730049133,0.46068280935287476,0.03589082881808281,must miss memo spacex put cameras things,Negative,Negative
'kyoghtp',0.0,1.0,0.0,0.0,0.23161636292934418,0.6080873608589172,0.1602962464094162,island,Neutral,Neutral
